file_name,file_path,text,subject
语文（人教版）选修《文章写作与修改》：第二章第三节+材料的压缩与扩展（共22张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教版选修《文章写作与修改》同步教学课件\语文（人教版）选修《文章写作与修改》：第二章第三节+材料的压缩与扩展（共22张PPT）.ppt,占位符,语文
语文（人教版）选修《文章写作与修改》：第二章第二节+材料的有机转化（共11张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教版选修《文章写作与修改》同步教学课件\语文（人教版）选修《文章写作与修改》：第二章第二节+材料的有机转化（共11张PPT）.ppt,占位符,语文
语文（人教版）选修《文章写作与修改》：第四章  文章的修改与完善（共98张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教版选修《文章写作与修改》同步教学课件\语文（人教版）选修《文章写作与修改》：第四章  文章的修改与完善（共98张PPT）.ppt,占位符,语文
语文（人教版）选修《文章写作与修改》：第四章第一节 整体的调整（共9张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教版选修《文章写作与修改》同步教学课件\语文（人教版）选修《文章写作与修改》：第四章第一节 整体的调整（共9张PPT）.ppt,占位符,语文
语文（人教版）选修《文章写作与修改》：第四章第三节 语言的锤炼（共25张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教版选修《文章写作与修改》同步教学课件\语文（人教版）选修《文章写作与修改》：第四章第三节 语言的锤炼（共25张PPT）.ppt,占位符,语文
语文（人教版）选修《文章写作与修改》：第四章第二节 局部的完善（共18张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教版选修《文章写作与修改》同步教学课件\语文（人教版）选修《文章写作与修改》：第四章第二节 局部的完善（共18张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第一单元 那一串记忆的珍珠--动人的北平（共30张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第一单元 那一串记忆的珍珠--动人的北平（共30张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第一单元 那一串记忆的珍珠--汉家寨（共37张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第一单元 那一串记忆的珍珠--汉家寨（共37张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第一单元 那一串记忆的珍珠--特利尔的幽灵（共21张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第一单元 那一串记忆的珍珠--特利尔的幽灵（共21张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第三单元 一粒沙里见世界--都江堰（共80张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第三单元 一粒沙里见世界--都江堰（共80张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第二单元 心灵的独白--捉不住的鼬鼠——时间片论（共47张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第二单元 心灵的独白--捉不住的鼬鼠——时间片论（共47张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第二单元 心灵的独白--新纪元（共35张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第二单元 心灵的独白--新纪元（共35张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第五单元 自然的年轮--光（共45张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第五单元 自然的年轮--光（共45张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第五单元 自然的年轮--树（共15张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第五单元 自然的年轮--树（共15张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第五单元 自然的年轮--葡萄月令（共89张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第五单元 自然的年轮--葡萄月令（共89张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第四单元 如真似幻的梦境--云霓（共34张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第四单元 如真似幻的梦境--云霓（共34张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第四单元 如真似幻的梦境--埃菲尔铁塔沉思（共8张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第四单元 如真似幻的梦境--埃菲尔铁塔沉思（共8张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第四单元 如真似幻的梦境--森林中的绅士（共26张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分 第四单元 如真似幻的梦境--森林中的绅士（共26张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第一单元+那一串记忆的珍珠--汉家寨（共37张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第一单元+那一串记忆的珍珠--汉家寨（共37张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第三单元+一粒沙里见世界--Kissing+the++Fire吻火）（共38张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第三单元+一粒沙里见世界--Kissing+the++Fire吻火）（共38张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第三单元+一粒沙里见世界--合欢树（共43张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第三单元+一粒沙里见世界--合欢树（共43张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第三单元+一粒沙里见世界--都江堰（共80张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第三单元+一粒沙里见世界--都江堰（共80张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第二单元+心灵的独白--新纪元（共35张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第二单元+心灵的独白--新纪元（共35张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第二单元+心灵的独白--美（共30张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第二单元+心灵的独白--美（共30张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第五单元+自然的年轮--葡萄月令（共89张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第五单元+自然的年轮--葡萄月令（共89张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第四单元+如真似幻的梦境--云霓（共34张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第四单元+如真似幻的梦境--云霓（共34张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第四单元+如真似幻的梦境--埃菲尔铁塔沉思（共8张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：散文部分+第四单元+如真似幻的梦境--埃菲尔铁塔沉思（共8张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--井（共21张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--井（共21张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--天狗（共30张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--天狗（共30张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--川江号子（共16张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--川江号子（共16张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--无题（共15张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--无题（共15张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--春（共17张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第一单元 生命的律动--春（共17张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--你的名字（共15张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--你的名字（共15张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--窗（共22张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--窗（共22张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--蛇（共12张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--蛇（共12张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--预言（共17张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第三单元 爱的心语--预言（共17张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--一个小农家的暮（共28张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--一个小农家的暮（共28张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--也许——葬歌（共18张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--也许——葬歌（共18张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--妈妈（共9张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--妈妈（共9张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--秋歌，给暖暖（共26张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--秋歌，给暖暖（共26张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--贺新郎（共24张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第二单元 挚情的呼唤--贺新郎（共24张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--憎恨（共20张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--憎恨（共20张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--老马（共16张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--老马（共16张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--这是四点零八分的北京（共33张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--这是四点零八分的北京（共33张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--雪白的墙（共15张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--雪白的墙（共15张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--雪落在中国的土地上（共36张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第五单元  苦难的琴音--雪落在中国的土地上（共36张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--地之子（共13张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--地之子（共13张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--河床（共28张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--河床（共28张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--边界望乡（共10张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--边界望乡（共10张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--金黄的稻束（共17张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分 第四单元 大地的歌吟--金黄的稻束（共17张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第一单元+生命的律动--春（共17张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第一单元+生命的律动--春（共17张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第三单元+爱的心语--神女峰（共30张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第三单元+爱的心语--神女峰（共30张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第二单元+挚情的呼唤--一个小农家的暮（共28张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第二单元+挚情的呼唤--一个小农家的暮（共28张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第二单元+挚情的呼唤--妈妈（共9张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第二单元+挚情的呼唤--妈妈（共9张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第二单元+挚情的呼唤--秋歌，给暖暖（共26张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第二单元+挚情的呼唤--秋歌，给暖暖（共26张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第五单元++苦难的琴音--雪白的墙（共15张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第五单元++苦难的琴音--雪白的墙（共15张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--半棵树（共21张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--半棵树（共21张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--地之子（共13张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--地之子（共13张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--河床（共28张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--河床（共28张PPT）.ppt,占位符,语文
高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--边界望乡（共10张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中国现代诗歌散文欣赏》课件汇总\高中语文人教选修《中国现代诗歌散文欣赏》课件：诗歌部分+第四单元+大地的歌吟--边界望乡（共10张PPT）.ppt,占位符,语文
高中语文人教选修《中外传记作品选读》课件：第一课 杜甫：“万方多难中成就的”诗圣”（共61张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中外传记作品选读》同步教学课件\高中语文人教选修《中外传记作品选读》课件：第一课 杜甫：“万方多难中成就的”诗圣”（共61张PPT）.ppt,占位符,语文
高中语文人教选修《中外传记作品选读》课件：第七课 沈从文：逆境也是生活的恩赐（共95张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中外传记作品选读》同步教学课件\高中语文人教选修《中外传记作品选读》课件：第七课 沈从文：逆境也是生活的恩赐（共95张PPT）.ppt,占位符,语文
高中语文人教选修《中外传记作品选读》课件：第三课 毛泽东：忆往昔，峥嵘岁月稠（共43张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中外传记作品选读》同步教学课件\高中语文人教选修《中外传记作品选读》课件：第三课 毛泽东：忆往昔，峥嵘岁月稠（共43张PPT）.ppt,占位符,语文
高中语文人教选修《中外传记作品选读》课件：第二课 鲁迅：深刻与伟大的另一面是平和（共22张PPT）.ppt,F:\Desktop\code\Other\Deloitte competition\tsearcher\tsearcher\files\ppt\语文\高中人教版语文课件\选修\高中语文人教选修《中外传记作品选读》同步教学课件\高中语文人教选修《中外传记作品选读》课件：第二课 鲁迅：深刻与伟大的另一面是平和（共22张PPT）.ppt,占位符,语文
